ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
WP_GLUCOCORTICOID_RECEPTOR_PATHWAY	WP_GLUCOCORTICOID_RECEPTOR_PATHWAY	22/1319	70/8812	0.314285714285714	2.0996859092386	3.87542566729949	0.000374311512656317	0.00824586244057593	0.00679091474974	ENSG00000019549/ENSG00000069702/ENSG00000095203/ENSG00000108691/ENSG00000113580/ENSG00000118503/ENSG00000122862/ENSG00000129657/ENSG00000129757/ENSG00000132965/ENSG00000139132/ENSG00000140545/ENSG00000144476/ENSG00000147588/ENSG00000148175/ENSG00000163171/ENSG00000164056/ENSG00000167772/ENSG00000168497/ENSG00000170542/ENSG00000170776/ENSG00000187957	22
WP_MACROPHAGESTIMULATING_PROTEIN_MSP_SIGNALING	WP_MACROPHAGESTIMULATING_PROTEIN_MSP_SIGNALING	30/1319	108/8812	0.277777777777778	1.85578300058967	3.75425029877777	0.000410712702151517	0.00878925182604246	0.00723842536724177	ENSG00000019549/ENSG00000026025/ENSG00000081041/ENSG00000097007/ENSG00000102755/ENSG00000104067/ENSG00000107796/ENSG00000108691/ENSG00000109819/ENSG00000113721/ENSG00000120129/ENSG00000120693/ENSG00000120738/ENSG00000128052/ENSG00000134853/ENSG00000136244/ENSG00000136634/ENSG00000137834/ENSG00000145675/ENSG00000148516/ENSG00000150093/ENSG00000166501/ENSG00000166949/ENSG00000169554/ENSG00000169884/ENSG00000170345/ENSG00000171862/ENSG00000177189/ENSG00000184113/ENSG00000184557	30
WP_RAS_SIGNALING	WP_RAS_SIGNALING	45/1319	184/8812	0.244565217391304	1.63389590269308	3.64568314188439	0.000433517499522882	0.00901957242062885	0.00742810686316985	ENSG00000033327/ENSG00000037280/ENSG00000064300/ENSG00000068831/ENSG00000075391/ENSG00000075651/ENSG00000077264/ENSG00000097007/ENSG00000102755/ENSG00000105808/ENSG00000105976/ENSG00000109339/ENSG00000113319/ENSG00000113721/ENSG00000115904/ENSG00000116473/ENSG00000117020/ENSG00000120156/ENSG00000121879/ENSG00000127314/ENSG00000127472/ENSG00000127920/ENSG00000128052/ENSG00000133818/ENSG00000134853/ENSG00000134954/ENSG00000136237/ENSG00000138193/ENSG00000143344/ENSG00000145675/ENSG00000146648/ENSG00000152689/ENSG00000154229/ENSG00000157404/ENSG00000157557/ENSG00000166501/ENSG00000171608/ENSG00000171777/ENSG00000172380/ENSG00000182578/ENSG00000184481/ENSG00000185989/ENSG00000186469/ENSG00000188257/ENSG00000197943	45
WP_GENETIC_CAUSES_OF_PORTOSINUSOIDAL_VASCULAR_DISEASE	WP_GENETIC_CAUSES_OF_PORTOSINUSOIDAL_VASCULAR_DISEASE	14/1319	37/8812	0.378378378378378	2.52787738458701	3.9072656030875	0.000545483506894838	0.0110423553152495	0.00909397823727951	ENSG00000010671/ENSG00000031081/ENSG00000100365/ENSG00000101916/ENSG00000116701/ENSG00000126524/ENSG00000130158/ENSG00000131055/ENSG00000143603/ENSG00000148400/ENSG00000158517/ENSG00000163378/ENSG00000165168/ENSG00000204301	14
WP_IL4_SIGNALING	WP_IL4_SIGNALING	18/1319	54/8812	0.333333333333333	2.22693960070761	3.79423936546564	0.000568969193928587	0.0112146822698029	0.00923589882665241	ENSG00000033327/ENSG00000110395/ENSG00000115904/ENSG00000121879/ENSG00000126561/ENSG00000145675/ENSG00000147443/ENSG00000162434/ENSG00000165030/ENSG00000168918/ENSG00000170345/ENSG00000171608/ENSG00000173757/ENSG00000182511/ENSG00000184557/ENSG00000196639/ENSG00000196924/ENSG00000245848	18
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_4	WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_4	10/1319	22/8812	0.454545454545455	3.03673581914674	4.01290368457359	0.000628881219882519	0.0120777444536412	0.00994667732391784	ENSG00000026103/ENSG00000062282/ENSG00000084734/ENSG00000087237/ENSG00000106633/ENSG00000123384/ENSG00000166035/ENSG00000175445/ENSG00000213398/ENSG00000277494	10
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	18/1319	55/8812	0.327272727272727	2.18644978978565	3.70305502739565	0.000729351923742496	0.0136571147720782	0.0112473744029764	ENSG00000061918/ENSG00000078295/ENSG00000089250/ENSG00000112541/ENSG00000115252/ENSG00000121281/ENSG00000123360/ENSG00000128655/ENSG00000129467/ENSG00000138031/ENSG00000152270/ENSG00000152402/ENSG00000154678/ENSG00000164116/ENSG00000171408/ENSG00000172572/ENSG00000174233/ENSG00000186642	18
WP_REGULATORY_CIRCUITS_OF_STAT3_SIGNALING	WP_REGULATORY_CIRCUITS_OF_STAT3_SIGNALING	23/1319	78/8812	0.294871794871795	1.96998503139519	3.61004713222217	0.000765312390017654	0.0139809507347127	0.0115140708742065	ENSG00000027697/ENSG00000081237/ENSG00000081985/ENSG00000091181/ENSG00000100368/ENSG00000109339/ENSG00000110324/ENSG00000112964/ENSG00000113594/ENSG00000113721/ENSG00000134853/ENSG00000137070/ENSG00000145391/ENSG00000145623/ENSG00000146648/ENSG00000159110/ENSG00000160712/ENSG00000162434/ENSG00000166501/ENSG00000168685/ENSG00000184557/ENSG00000185291/ENSG00000198223	23
WP_GLIOBLASTOMA_SIGNALING	WP_GLIOBLASTOMA_SIGNALING	24/1319	83/8812	0.289156626506024	1.93180302711985	3.57839310650205	0.000809174336257021	0.0144302756632502	0.0118841143119452	ENSG00000027075/ENSG00000065675/ENSG00000105851/ENSG00000105976/ENSG00000110395/ENSG00000113721/ENSG00000117020/ENSG00000121879/ENSG00000123080/ENSG00000133056/ENSG00000134853/ENSG00000136158/ENSG00000145675/ENSG00000146648/ENSG00000147883/ENSG00000149311/ENSG00000150907/ENSG00000154229/ENSG00000165699/ENSG00000166501/ENSG00000171608/ENSG00000171862/ENSG00000184481/ENSG00000197943	24
WP_OSTEOBLAST_DIFFERENTIATION_AND_RELATED_DISEASES	WP_OSTEOBLAST_DIFFERENTIATION_AND_RELATED_DISEASES	31/1319	118/8812	0.26271186440678	1.75513036326955	3.46465704042977	0.000935351332367992	0.0162925150684564	0.0134177694190366	ENSG00000027075/ENSG00000065675/ENSG00000074047/ENSG00000102678/ENSG00000105851/ENSG00000105989/ENSG00000107779/ENSG00000109339/ENSG00000113578/ENSG00000120693/ENSG00000121879/ENSG00000125845/ENSG00000132170/ENSG00000133056/ENSG00000134250/ENSG00000135547/ENSG00000138685/ENSG00000140285/ENSG00000141506/ENSG00000145675/ENSG00000148400/ENSG00000154229/ENSG00000166501/ENSG00000169884/ENSG00000171608/ENSG00000174804/ENSG00000184304/ENSG00000185920/ENSG00000188763/ENSG00000204217/ENSG00000204301	31
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE	WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE	24/1319	84/8812	0.285714285714286	1.90880537203509	3.51123819321769	0.000975311167578738	0.0166024560117381	0.013673022588544	ENSG00000017427/ENSG00000019991/ENSG00000105976/ENSG00000113721/ENSG00000115904/ENSG00000117020/ENSG00000121879/ENSG00000128052/ENSG00000133818/ENSG00000134853/ENSG00000136244/ENSG00000138685/ENSG00000145675/ENSG00000146648/ENSG00000154229/ENSG00000158458/ENSG00000160712/ENSG00000162434/ENSG00000166501/ENSG00000167601/ENSG00000170962/ENSG00000171608/ENSG00000171862/ENSG00000197943	24
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_3	WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_3	7/1319	13/8812	0.538461538461538	3.59736397037383	3.93183207537849	0.00123908644501625	0.0206239054959371	0.0169849042521525	ENSG00000087237/ENSG00000123384/ENSG00000130203/ENSG00000147852/ENSG00000166035/ENSG00000175445/ENSG00000213398	7
WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA	WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA	9/1319	20/8812	0.45	3.00636846095527	3.76867756706914	0.00128978757866952	0.0210011064439885	0.01729554968193	ENSG00000033327/ENSG00000085563/ENSG00000097007/ENSG00000102755/ENSG00000104903/ENSG00000113721/ENSG00000134853/ENSG00000157404/ENSG00000182578	9
WP_EGFEGFR_SIGNALING	WP_EGFEGFR_SIGNALING	39/1319	162/8812	0.240740740740741	1.60834526717772	3.27873803919597	0.00139585932618798	0.0218085892322085	0.0179605555337983	ENSG00000033327/ENSG00000067900/ENSG00000069869/ENSG00000071242/ENSG00000075651/ENSG00000081189/ENSG00000085511/ENSG00000085832/ENSG00000097007/ENSG00000105971/ENSG00000105974/ENSG00000110395/ENSG00000114423/ENSG00000115904/ENSG00000116473/ENSG00000122691/ENSG00000125740/ENSG00000126561/ENSG00000130508/ENSG00000133056/ENSG00000136158/ENSG00000138193/ENSG00000141968/ENSG00000145675/ENSG00000146648/ENSG00000147010/ENSG00000147443/ENSG00000150907/ENSG00000151491/ENSG00000154229/ENSG00000162434/ENSG00000166501/ENSG00000168918/ENSG00000170345/ENSG00000171862/ENSG00000173757/ENSG00000177189/ENSG00000184481/ENSG00000198909	39
WP_PPAR_SIGNALING	WP_PPAR_SIGNALING	20/1319	67/8812	0.298507462686567	1.99427426929039	3.42744762504096	0.00139761319512151	0.0218085892322085	0.0179605555337983	ENSG00000025434/ENSG00000065833/ENSG00000068366/ENSG00000095637/ENSG00000113790/ENSG00000115361/ENSG00000124253/ENSG00000132170/ENSG00000135218/ENSG00000143171/ENSG00000151726/ENSG00000164687/ENSG00000165269/ENSG00000166819/ENSG00000167772/ENSG00000170323/ENSG00000175445/ENSG00000180432/ENSG00000181092/ENSG00000186951	20
WP_ENDOCHONDRAL_OSSIFICATION	WP_ENDOCHONDRAL_OSSIFICATION	19/1319	63/8812	0.301587301587302	2.01485011492593	3.39156467962242	0.00159474531901569	0.023889284878855	0.0196741211988041	ENSG00000017427/ENSG00000068024/ENSG00000081189/ENSG00000087494/ENSG00000092969/ENSG00000107779/ENSG00000110693/ENSG00000112964/ENSG00000129757/ENSG00000138685/ENSG00000153162/ENSG00000154734/ENSG00000154736/ENSG00000160801/ENSG00000162551/ENSG00000162733/ENSG00000167244/ENSG00000173757/ENSG00000185920	19
WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS	WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS	19/1319	63/8812	0.301587301587302	2.01485011492593	3.39156467962242	0.00159474531901569	0.023889284878855	0.0196741211988041	ENSG00000017427/ENSG00000068024/ENSG00000081189/ENSG00000087494/ENSG00000092969/ENSG00000107779/ENSG00000110693/ENSG00000112964/ENSG00000129757/ENSG00000138685/ENSG00000153162/ENSG00000154734/ENSG00000154736/ENSG00000160801/ENSG00000162551/ENSG00000162733/ENSG00000167244/ENSG00000173757/ENSG00000185920	19
WP_NRP1TRIGGERED_SIGNALING_IN_PANCREATIC_CANCER	WP_NRP1TRIGGERED_SIGNALING_IN_PANCREATIC_CANCER	17/1319	54/8812	0.314814814814815	2.10322073400163	3.41164596475065	0.00164779557465839	0.0241999781454733	0.0199299939473647	ENSG00000019549/ENSG00000019991/ENSG00000069702/ENSG00000087245/ENSG00000092969/ENSG00000099250/ENSG00000102755/ENSG00000105976/ENSG00000106799/ENSG00000117020/ENSG00000128052/ENSG00000146648/ENSG00000163513/ENSG00000166949/ENSG00000179776/ENSG00000221866/ENSG00000261371	17
WP_MITOCHONDRIAL_LONG_CHAIN_FATTY_ACID_BETAOXIDATION	WP_MITOCHONDRIAL_LONG_CHAIN_FATTY_ACID_BETAOXIDATION	8/1319	17/8812	0.470588235294118	3.14391473041074	3.71211292366114	0.00169395500670601	0.0243994673081308	0.0200942840876462	ENSG00000068366/ENSG00000084754/ENSG00000113790/ENSG00000115361/ENSG00000115425/ENSG00000122971/ENSG00000138796/ENSG00000151726	8
WP_KIT_RECEPTOR_SIGNALING	WP_KIT_RECEPTOR_SIGNALING	18/1319	59/8812	0.305084745762712	2.03821590573239	3.35693051411547	0.00181486273771672	0.0256477771801853	0.0211223349414498	ENSG00000010671/ENSG00000010810/ENSG00000019549/ENSG00000033327/ENSG00000110395/ENSG00000115904/ENSG00000126561/ENSG00000141968/ENSG00000145675/ENSG00000154229/ENSG00000157404/ENSG00000166501/ENSG00000168918/ENSG00000170345/ENSG00000173757/ENSG00000177189/ENSG00000187098/ENSG00000254087	18
WP_T_CELL_MODULATION_IN_PANCREATIC_CANCER	WP_T_CELL_MODULATION_IN_PANCREATIC_CANCER	15/1319	46/8812	0.326086956521739	2.17852787025744	3.3622126058766	0.0020599210268252	0.0277333848957094	0.0228399459614724	ENSG00000026103/ENSG00000092969/ENSG00000101017/ENSG00000107562/ENSG00000107738/ENSG00000114013/ENSG00000135077/ENSG00000135318/ENSG00000136244/ENSG00000136634/ENSG00000150630/ENSG00000165197/ENSG00000173511/ENSG00000178562/ENSG00000197646	15
WP_INSULIN_SIGNALING	WP_INSULIN_SIGNALING	38/1319	160/8812	0.2375	1.58669446550417	3.14210619824744	0.0020711742359079	0.0277333848957094	0.0228399459614724	ENSG00000008256/ENSG00000024422/ENSG00000027075/ENSG00000065675/ENSG00000071054/ENSG00000071242/ENSG00000079435/ENSG00000085511/ENSG00000095637/ENSG00000101049/ENSG00000105851/ENSG00000107263/ENSG00000109339/ENSG00000110395/ENSG00000111713/ENSG00000114423/ENSG00000115904/ENSG00000118515/ENSG00000119729/ENSG00000120738/ENSG00000121879/ENSG00000126785/ENSG00000132356/ENSG00000136111/ENSG00000145675/ENSG00000150907/ENSG00000154229/ENSG00000165699/ENSG00000166501/ENSG00000170345/ENSG00000171608/ENSG00000171862/ENSG00000177189/ENSG00000181856/ENSG00000184557/ENSG00000197442/ENSG00000197879/ENSG00000198909	38
WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE	WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE	10/1319	25/8812	0.4	2.67232752084913	3.51300008314248	0.0020735241043521	0.0277333848957094	0.0228399459614724	ENSG00000049323/ENSG00000069702/ENSG00000106799/ENSG00000106991/ENSG00000119681/ENSG00000163513/ENSG00000166147/ENSG00000166949/ENSG00000177463/ENSG00000196924	10
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM	WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM	18/1319	60/8812	0.3	2.00424564063685	3.27468143704116	0.0022371305864298	0.0293966808637881	0.0242097603628414	ENSG00000074047/ENSG00000077092/ENSG00000077943/ENSG00000092969/ENSG00000107779/ENSG00000111087/ENSG00000112175/ENSG00000125845/ENSG00000145147/ENSG00000147257/ENSG00000150093/ENSG00000150938/ENSG00000164056/ENSG00000164619/ENSG00000164946/ENSG00000169855/ENSG00000196159/ENSG00000204217	18
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	38/1319	161/8812	0.236024844720497	1.57683922037681	3.09914356721403	0.00232996811721741	0.0300887262033766	0.0247796972175935	ENSG00000013297/ENSG00000019549/ENSG00000066405/ENSG00000087245/ENSG00000092969/ENSG00000104067/ENSG00000105989/ENSG00000106799/ENSG00000113140/ENSG00000115904/ENSG00000117020/ENSG00000117707/ENSG00000118257/ENSG00000121879/ENSG00000122691/ENSG00000125968/ENSG00000134250/ENSG00000134873/ENSG00000145675/ENSG00000148400/ENSG00000148516/ENSG00000150457/ENSG00000157827/ENSG00000161638/ENSG00000163513/ENSG00000163577/ENSG00000165376/ENSG00000166949/ENSG00000169554/ENSG00000169884/ENSG00000171608/ENSG00000174804/ENSG00000177463/ENSG00000184113/ENSG00000185559/ENSG00000188763/ENSG00000204301/ENSG00000233608	38
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	37/1319	156/8812	0.237179487179487	1.58455317742657	3.09054330194763	0.00241380315991478	0.0306430265555284	0.0252361936076729	ENSG00000005249/ENSG00000027075/ENSG00000065675/ENSG00000078295/ENSG00000089250/ENSG00000091844/ENSG00000107796/ENSG00000111245/ENSG00000121281/ENSG00000122786/ENSG00000127920/ENSG00000129467/ENSG00000130176/ENSG00000131477/ENSG00000136244/ENSG00000138031/ENSG00000144476/ENSG00000148926/ENSG00000150681/ENSG00000154229/ENSG00000157557/ENSG00000159251/ENSG00000164116/ENSG00000166501/ENSG00000166856/ENSG00000167779/ENSG00000170345/ENSG00000171033/ENSG00000172380/ENSG00000174233/ENSG00000183023/ENSG00000184304/ENSG00000186469/ENSG00000197943/ENSG00000198121/ENSG00000198838/ENSG00000198873	37
WP_NUCLEAR_RECEPTORS	WP_NUCLEAR_RECEPTORS	13/1319	38/8812	0.342105263157895	2.28554327441044	3.33186054688291	0.00249153443028537	0.031102654804729	0.0256147223885478	ENSG00000025434/ENSG00000069667/ENSG00000077092/ENSG00000113580/ENSG00000116833/ENSG00000132170/ENSG00000140009/ENSG00000143171/ENSG00000151090/ENSG00000175745/ENSG00000177463/ENSG00000185483/ENSG00000186951	13
WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING	15/1319	47/8812	0.319148936170213	2.13217621344345	3.26508225883005	0.00261458017074287	0.0319509359899978	0.0263133279321744	ENSG00000010671/ENSG00000010810/ENSG00000033327/ENSG00000101336/ENSG00000121879/ENSG00000126561/ENSG00000136244/ENSG00000138378/ENSG00000145777/ENSG00000162434/ENSG00000168685/ENSG00000173757/ENSG00000182511/ENSG00000205755/ENSG00000254087	15
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_1	WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_1	8/1319	18/8812	0.444444444444444	2.96925280094348	3.50874353841167	0.00265280184403529	0.0319509359899978	0.0263133279321744	ENSG00000087237/ENSG00000123384/ENSG00000130173/ENSG00000166035/ENSG00000167772/ENSG00000175445/ENSG00000213398/ENSG00000277494	8
WP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING	WP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING	12/1319	34/8812	0.352941176470588	2.35793604780805	3.3283433356455	0.00268746190570075	0.0319509359899978	0.0263133279321744	ENSG00000019991/ENSG00000105976/ENSG00000107263/ENSG00000115904/ENSG00000116473/ENSG00000121879/ENSG00000127314/ENSG00000150093/ENSG00000150760/ENSG00000170345/ENSG00000171862/ENSG00000213949	12
WP_FATTY_ACID_BIOSYNTHESIS	WP_FATTY_ACID_BIOSYNTHESIS	9/1319	22/8812	0.409090909090909	2.73306223723206	3.41458709176011	0.00288210247328768	0.0336895177412087	0.0277451442573934	ENSG00000068366/ENSG00000076555/ENSG00000115425/ENSG00000131069/ENSG00000134463/ENSG00000138796/ENSG00000151726/ENSG00000167315/ENSG00000173599	9
WP_CELL_INTERACTIONS_OF_THE_PANCREATIC_CANCER_MICROENVIRONMENT	WP_CELL_INTERACTIONS_OF_THE_PANCREATIC_CANCER_MICROENVIRONMENT	10/1319	26/8812	0.384615384615385	2.56954569312416	3.36257647411744	0.00292365641278847	0.0336895177412087	0.0277451442573934	ENSG00000026103/ENSG00000099250/ENSG00000107562/ENSG00000108691/ENSG00000114013/ENSG00000121807/ENSG00000128052/ENSG00000182578/ENSG00000184371/ENSG00000198223	10
WP_VITAMIN_D_RECEPTOR_PATHWAY	WP_VITAMIN_D_RECEPTOR_PATHWAY	42/1319	185/8812	0.227027027027027	1.51672643075221	2.98005152938538	0.00308507491305765	0.0350109259072754	0.0288333955191672	ENSG00000035862/ENSG00000065675/ENSG00000085563/ENSG00000087494/ENSG00000091972/ENSG00000092969/ENSG00000101017/ENSG00000101096/ENSG00000101846/ENSG00000104332/ENSG00000118004/ENSG00000118503/ENSG00000123080/ENSG00000123146/ENSG00000123689/ENSG00000125968/ENSG00000134955/ENSG00000136826/ENSG00000137265/ENSG00000140968/ENSG00000147883/ENSG00000150907/ENSG00000151693/ENSG00000153162/ENSG00000154736/ENSG00000160868/ENSG00000164488/ENSG00000165376/ENSG00000169252/ENSG00000169896/ENSG00000170458/ENSG00000171522/ENSG00000172201/ENSG00000172986/ENSG00000175489/ENSG00000181856/ENSG00000183023/ENSG00000186265/ENSG00000186458/ENSG00000187957/ENSG00000196154/ENSG00000245848	42
WP_PLURIPOTENT_STEM_CELL_DIFFERENTIATION_PATHWAY	WP_PLURIPOTENT_STEM_CELL_DIFFERENTIATION_PATHWAY	15/1319	48/8812	0.3125	2.08775587566338	3.17035579726993	0.00328702276446161	0.0367459709042052	0.0302622991354989	ENSG00000017427/ENSG00000019991/ENSG00000091513/ENSG00000105989/ENSG00000113578/ENSG00000115705/ENSG00000135318/ENSG00000136244/ENSG00000138685/ENSG00000148400/ENSG00000157404/ENSG00000160712/ENSG00000171094/ENSG00000182578/ENSG00000184371	15
WP_FATTY_ACID_OMEGAOXIDATION	WP_FATTY_ACID_OMEGAOXIDATION	7/1319	15/8812	0.466666666666667	3.11771544099065	3.44392011364974	0.00353075792806207	0.0383266331611375	0.0315640601959477	ENSG00000111275/ENSG00000140505/ENSG00000160868/ENSG00000165092/ENSG00000187758/ENSG00000196616/ENSG00000248144	7
WP_FOXP3_IN_COVID19	WP_FOXP3_IN_COVID19	7/1319	15/8812	0.466666666666667	3.11771544099065	3.44392011364974	0.00353075792806207	0.0383266331611375	0.0315640601959477	ENSG00000114013/ENSG00000126561/ENSG00000136244/ENSG00000160712/ENSG00000168685/ENSG00000173757/ENSG00000178562	7
WP_B_CELL_RECEPTOR_SIGNALING	WP_B_CELL_RECEPTOR_SIGNALING	25/1319	97/8812	0.257731958762887	1.72186051601104	2.99924947242606	0.003694106855106	0.0395269433496341	0.0325525807081521	ENSG00000010671/ENSG00000010810/ENSG00000033327/ENSG00000072736/ENSG00000081189/ENSG00000081237/ENSG00000101096/ENSG00000105851/ENSG00000107242/ENSG00000107263/ENSG00000110395/ENSG00000115904/ENSG00000134954/ENSG00000137265/ENSG00000141968/ENSG00000145675/ENSG00000150907/ENSG00000152689/ENSG00000155629/ENSG00000166501/ENSG00000168918/ENSG00000172059/ENSG00000180353/ENSG00000197943/ENSG00000254087	25
WP_MITOCHONDRIAL_FATTY_ACID_OXIDATION_DISORDERS	WP_MITOCHONDRIAL_FATTY_ACID_OXIDATION_DISORDERS	8/1319	19/8812	0.421052631578947	2.81297633773592	3.31900213581516	0.00398791582575042	0.0418734605743301	0.0344850648535696	ENSG00000068366/ENSG00000084754/ENSG00000113790/ENSG00000115361/ENSG00000115425/ENSG00000122971/ENSG00000138796/ENSG00000151726	8
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	18/1319	63/8812	0.285714285714286	1.90880537203509	3.03716987869711	0.0040252191740344	0.0418734605743301	0.0344850648535696	ENSG00000066336/ENSG00000101096/ENSG00000104903/ENSG00000115705/ENSG00000123338/ENSG00000125740/ENSG00000126561/ENSG00000135363/ENSG00000136244/ENSG00000141968/ENSG00000148400/ENSG00000151090/ENSG00000151702/ENSG00000168477/ENSG00000170345/ENSG00000174059/ENSG00000184371/ENSG00000259207	18
WP_TGFBETA_RECEPTOR_SIGNALING_IN_SKELETAL_DYSPLASIAS	WP_TGFBETA_RECEPTOR_SIGNALING_IN_SKELETAL_DYSPLASIAS	17/1319	59/8812	0.288135593220339	1.92498168874725	2.99080301005723	0.00465365726904202	0.0477477985549654	0.03932290064396	ENSG00000049323/ENSG00000068323/ENSG00000069702/ENSG00000102935/ENSG00000106799/ENSG00000106991/ENSG00000120693/ENSG00000137834/ENSG00000142303/ENSG00000143768/ENSG00000157933/ENSG00000162434/ENSG00000163513/ENSG00000166147/ENSG00000166949/ENSG00000169554/ENSG00000170345	17
WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	20/1319	74/8812	0.27027027027027	1.80562670327644	2.91978467433548	0.00503845816056818	0.0503174021635409	0.0414391085206028	ENSG00000086991/ENSG00000087245/ENSG00000092529/ENSG00000106799/ENSG00000108823/ENSG00000111087/ENSG00000123096/ENSG00000132356/ENSG00000136244/ENSG00000136634/ENSG00000137672/ENSG00000144935/ENSG00000153956/ENSG00000163513/ENSG00000165168/ENSG00000166949/ENSG00000186439/ENSG00000188257/ENSG00000197561/ENSG00000198947	20
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	20/1319	74/8812	0.27027027027027	1.80562670327644	2.91978467433548	0.00503845816056818	0.0503174021635409	0.0414391085206028	ENSG00000077943/ENSG00000091409/ENSG00000108823/ENSG00000135424/ENSG00000137809/ENSG00000144668/ENSG00000150093/ENSG00000152284/ENSG00000153956/ENSG00000161638/ENSG00000163069/ENSG00000170624/ENSG00000175084/ENSG00000182389/ENSG00000183023/ENSG00000196569/ENSG00000198947/ENSG00000213949/ENSG00000248746/ENSG00000259207	20
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION	WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION	7/1319	16/8812	0.4375	2.92285822592873	3.22977134857875	0.00547491713650833	0.0525732427595479	0.0432969155464761	ENSG00000004468/ENSG00000065534/ENSG00000067900/ENSG00000134318/ENSG00000167641/ENSG00000169252/ENSG00000182621	7
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_2	WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_2	7/1319	16/8812	0.4375	2.92285822592873	3.22977134857875	0.00547491713650833	0.0525732427595479	0.0432969155464761	ENSG00000084674/ENSG00000087237/ENSG00000112964/ENSG00000166035/ENSG00000175445/ENSG00000213398/ENSG00000277494	7
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE	WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE	7/1319	16/8812	0.4375	2.92285822592873	3.22977134857875	0.00547491713650833	0.0525732427595479	0.0432969155464761	ENSG00000078295/ENSG00000121281/ENSG00000129467/ENSG00000138031/ENSG00000169252/ENSG00000174233/ENSG00000274286	7
WP_NEOVASCULARIZATION_PROCESSES	WP_NEOVASCULARIZATION_PROCESSES	12/1319	37/8812	0.324324324324324	2.16675204393173	2.98375391544834	0.00590309779676883	0.0559673449339222	0.0460921426902936	ENSG00000037280/ENSG00000092969/ENSG00000106799/ENSG00000107562/ENSG00000120693/ENSG00000128052/ENSG00000139567/ENSG00000148400/ENSG00000154188/ENSG00000157404/ENSG00000166949/ENSG00000204301	12
WP_G_PROTEIN_SIGNALING	WP_G_PROTEIN_SIGNALING	23/1319	91/8812	0.252747252747253	1.68855859833873	2.77003713284991	0.00674429610546615	0.0631434722874268	0.0520020726026732	ENSG00000005249/ENSG00000027075/ENSG00000065675/ENSG00000078295/ENSG00000115252/ENSG00000115825/ENSG00000118507/ENSG00000121281/ENSG00000123360/ENSG00000127920/ENSG00000129467/ENSG00000131016/ENSG00000138031/ENSG00000141404/ENSG00000151320/ENSG00000154229/ENSG00000154678/ENSG00000166501/ENSG00000170776/ENSG00000171408/ENSG00000172380/ENSG00000174233/ENSG00000184304	23
